timestamp,latitude,longitude,rainfall_mm,forecast_hours,source,is_forecast,ward_id,data_source_type
2026-08-14T11:22:35.250415+00:00,19.02,72.84,0.29,72,synthetic_imd_forecast,True,1,SYNTHETIC_DEMO_DATA
2026-08-11T11:22:35.250415+00:00,19.07,72.88,0.36,0,synthetic_sensor,False,2,SYNTHETIC_DEMO_DATA
2026-08-12T11:22:35.250415+00:00,19.07,72.88,0.35,24,synthetic_imd_forecast,True,2,SYNTHETIC_DEMO_DATA
2026-08-13T11:22:35.250415+00:00,19.07,72.88,0.41,48,synthetic_imd_forecast,True,2,SYNTHETIC_DEMO_DATA
2026-08-14T11:22:35.250415+00:00,19.07,72.88,0.4,72,synthetic_imd_forecast,True,2,SYNTHETIC_DEMO_DATA
2026-08-11T11:22:35.250415+00:00,19.125,72.855,5.1,0,synthetic_sensor,False,3,SYNTHETIC_DEMO_DATA
2026-08-12T11:22:35.250415+00:00,19.125,72.855,4.73,24,synthetic_imd_forecast,True,3,SYNTHETIC_DEMO_DATA
2026-08-13T11:22:35.250415+00:00,19.125,72.855,4.6,48,synthetic_imd_forecast,True,3,SYNTHETIC_DEMO_DATA
2026-08-14T11:22:35.250415+00:00,19.125,72.855,5.36,72,synthetic_imd_forecast,True,3,SYNTHETIC_DEMO_DATA
2026-08-11T11:22:35.250415+00:00,19.04,72.86,7.95,0,synthetic_sensor,False,4,SYNTHETIC_DEMO_DATA
2026-08-12T11:22:35.250415+00:00,19.04,72.86,8.09,24,synthetic_imd_forecast,True,4,SYNTHETIC_DEMO_DATA
2026-08-13T11:22:35.250415+00:00,19.04,72.86,8.12,48,synthetic_imd_forecast,True,4,SYNTHETIC_DEMO_DATA
2026-08-14T11:22:35.250415+00:00,19.04,72.86,7.43,72,synthetic_imd_forecast,True,4,SYNTHETIC_DEMO_DATA
2026-08-11T12:22:35.250415+00:00,19.02,72.84,4.4,0,synthetic_sensor,False,1,SYNTHETIC_DEMO_DATA
2026-08-12T12:22:35.250415+00:00,19.02,72.84,3.99,24,synthetic_imd_forecast,True,1,SYNTHETIC_DEMO_DATA
2026-08-13T12:22:35.250415+00:00,19.02,72.84,4.17,48,synthetic_imd_forecast,True,1,SYNTHETIC_DEMO_DATA
2026-08-14T12:22:35.250415+00:00,19.02,72.84,4.3,72,synthetic_imd_forecast,True,1,SYNTHETIC_DEMO_DATA
2026-08-11T12:22:35.250415+00:00,19.07,72.88,2.13,0,synthetic_sensor,False,2,SYNTHETIC_DEMO_DATA
2026-08-12T12:22:35.250415+00:00,19.07,72.88,1.97,24,synthetic_imd_forecast,True,2,SYNTHETIC_DEMO_DATA
2026-08-13T12:22:35.250415+00:00,19.07,72.88,1.88,48,synthetic_imd_forecast,True,2,SYNTHETIC_DEMO_DATA
2026-08-14T12:22:35.250415+00:00,19.07,72.88,2.2,72,synthetic_imd_forecast,True,2,SYNTHETIC_DEMO_DATA
2026-08-11T12:22:35.250415+00:00,19.125,72.855,1.02,0,synthetic_sensor,False,3,SYNTHETIC_DEMO_DATA
2026-08-12T12:22:35.250415+00:00,19.125,72.855,1.04,24,synthetic_imd_forecast,True,3,SYNTHETIC_DEMO_DATA
2026-08-13T12:22:35.250415+00:00,19.125,72.855,0.91,48,synthetic_imd_forecast,True,3,SYNTHETIC_DEMO_DATA
2026-08-14T12:22:35.250415+00:00,19.125,72.855,1.01,72,synthetic_imd_forecast,True,3,SYNTHETIC_DEMO_DATA
2026-08-11T12:22:35.250415+00:00,19.04,72.86,2.28,0,synthetic_sensor,False,4,SYNTHETIC_DEMO_DATA
2026-08-12T12:22:35.250415+00:00,19.04,72.86,1.97,24,synthetic_imd_forecast,True,4,SYNTHETIC_DEMO_DATA
2026-08-13T12:22:35.250415+00:00,19.04,72.86,2.17,48,synthetic_imd_forecast,True,4,SYNTHETIC_DEMO_DATA
2026-08-14T12:22:35.250415+00:00,19.04,72.86,2.03,72,synthetic_imd_forecast,True,4,SYNTHETIC_DEMO_DATA
2026-08-11T13:22:35.250415+00:00,19.02,72.84,0.2,0,synthetic_sensor,False,1,SYNTHETIC_DEMO_DATA
2026-08-12T13:22:35.250415+00:00,19.02,72.84,0.23,24,synthetic_imd_forecast,True,1,SYNTHETIC_DEMO_DATA
2026-08-13T13:22:35.250415+00:00,19.02,72.84,0.19,48,synthetic_imd_forecast,True,1,SYNTHETIC_DEMO_DATA
2026-08-14T13:22:35.250415+00:00,19.02,72.84,0.22,72,synthetic_imd_forecast,True,1,SYNTHETIC_DEMO_DATA
2026-08-11T13:22:35.250415+00:00,19.07,72.88,0.88,0,synthetic_sensor,False,2,SYNTHETIC_DEMO_DATA
2026-08-12T13:22:35.250415+00:00,19.07,72.88,0.93,24,synthetic_imd_forecast,True,2,SYNTHETIC_DEMO_DATA
2026-08-13T13:22:35.250415+00:00,19.07,72.88,0.95,48,synthetic_imd_forecast,True,2,SYNTHETIC_DEMO_DATA
2026-08-14T13:22:35.250415+00:00,19.07,72.88,0.91,72,synthetic_imd_forecast,True,2,SYNTHETIC_DEMO_DATA
2026-08-11T13:22:35.250415+00:00,19.125,72.855,1.91,0,synthetic_sensor,False,3,SYNTHETIC_DEMO_DATA
2026-08-12T13:22:35.250415+00:00,19.125,72.855,1.86,24,synthetic_imd_forecast,True,3,SYNTHETIC_DEMO_DATA
2026-08-13T13:22:35.250415+00:00,19.125,72.855,1.82,48,synthetic_imd_forecast,True,3,SYNTHETIC_DEMO_DATA
2026-08-14T13:22:35.250415+00:00,19.125,72.855,2.16,72,synthetic_imd_forecast,True,3,SYNTHETIC_DEMO_DATA
2026-08-11T13:22:35.250415+00:00,19.04,72.86,5.33,0,synthetic_sensor,False,4,SYNTHETIC_DEMO_DATA
2026-08-12T13:22:35.250415+00:00,19.04,72.86,6.07,24,synthetic_imd_forecast,True,4,SYNTHETIC_DEMO_DATA
2026-08-13T13:22:35.250415+00:00,19.04,72.86,4.73,48,synthetic_imd_forecast,True,4,SYNTHETIC_DEMO_DATA
2026-08-14T13:22:35.250415+00:00,19.04,72.86,5.7,72,synthetic_imd_forecast,True,4,SYNTHETIC_DEMO_DATA
2026-08-11T14:22:35.250415+00:00,19.02,72.84,8.36,0,synthetic_sensor,False,1,SYNTHETIC_DEMO_DATA
2026-08-12T14:22:35.250415+00:00,19.02,72.84,7.56,24,synthetic_imd_forecast,True,1,SYNTHETIC_DEMO_DATA
2026-08-13T14:22:35.250415+00:00,19.02,72.84,7.27,48,synthetic_imd_forecast,True,1,SYNTHETIC_DEMO_DATA
2026-08-14T14:22:35.250415+00:00,19.02,72.84,8.96,72,synthetic_imd_forecast,True,1,SYNTHETIC_DEMO_DATA
2026-08-11T14:22:35.250415+00:00,19.07,72.88,2.56,0,synthetic_sensor,False,2,SYNTHETIC_DEMO_DATA
2026-08-12T14:22:35.250415+00:00,19.07,72.88,2.82,24,synthetic_imd_forecast,True,2,SYNTHETIC_DEMO_DATA
2026-08-13T14:22:35.250415+00:00,19.07,72.88,2.28,48,synthetic_imd_forecast,True,2,SYNTHETIC_DEMO_DATA
2026-08-14T14:22:35.250415+00:00,19.07,72.88,2.79,72,synthetic_imd_forecast,True,2,SYNTHETIC_DEMO_DATA
2026-08-11T14:22:35.250415+00:00,19.125,72.855,0.68,0,synthetic_sensor,False,3,SYNTHETIC_DEMO_DATA
2026-08-12T14:22:35.250415+00:00,19.125,72.855,0.61,24,synthetic_imd_forecast,True,3,SYNTHETIC_DEMO_DATA
2026-08-13T14:22:35.250415+00:00,19.125,72.855,0.61,48,synthetic_imd_forecast,True,3,SYNTHETIC_DEMO_DATA
2026-08-14T14:22:35.250415+00:00,19.125,72.855,0.74,72,synthetic_imd_forecast,True,3,SYNTHETIC_DEMO_DATA
2026-08-11T14:22:35.250415+00:00,19.04,72.86,3.28,0,synthetic_sensor,False,4,SYNTHETIC_DEMO_DATA
2026-08-12T14:22:35.250415+00:00,19.04,72.86,3.3,24,synthetic_imd_forecast,True,4,SYNTHETIC_DEMO_DATA
2026-08-13T14:22:35.250415+00:00,19.04,72.86,3.14,48,synthetic_imd_forecast,True,4,SYNTHETIC_DEMO_DATA
2026-08-14T14:22:35.250415+00:00,19.04,72.86,3.65,72,synthetic_imd_forecast,True,4,SYNTHETIC_DEMO_DATA
2026-08-11T15:22:35.250415+00:00,19.02,72.84,1.49,0,synthetic_sensor,False,1,SYNTHETIC_DEMO_DATA
2026-08-12T15:22:35.250415+00:00,19.02,72.84,1.63,24,synthetic_imd_forecast,True,1,SYNTHETIC_DEMO_DATA
2026-08-13T15:22:35.250415+00:00,19.02,72.84,1.46,48,synthetic_imd_forecast,True,1,SYNTHETIC_DEMO_DATA
2026-08-14T15:22:35.250415+00:00,19.02,72.84,1.43,72,synthetic_imd_forecast,True,1,SYNTHETIC_DEMO_DATA
2026-08-11T15:22:35.250415+00:00,19.07,72.88,1.86,0,synthetic_sensor,False,2,SYNTHETIC_DEMO_DATA
2026-08-12T15:22:35.250415+00:00,19.07,72.88,1.75,24,synthetic_imd_forecast,True,2,SYNTHETIC_DEMO_DATA
2026-08-13T15:22:35.250415+00:00,19.07,72.88,2.0,48,synthetic_imd_forecast,True,2,SYNTHETIC_DEMO_DATA
2026-08-14T15:22:35.250415+00:00,19.07,72.88,1.86,72,synthetic_imd_forecast,True,2,SYNTHETIC_DEMO_DATA
2026-08-11T15:22:35.250415+00:00,19.125,72.855,0.79,0,synthetic_sensor,False,3,SYNTHETIC_DEMO_DATA
2026-08-12T15:22:35.250415+00:00,19.125,72.855,0.88,24,synthetic_imd_forecast,True,3,SYNTHETIC_DEMO_DATA
2026-08-13T15:22:35.250415+00:00,19.125,72.855,0.76,48,synthetic_imd_forecast,True,3,SYNTHETIC_DEMO_DATA
2026-08-14T15:22:35.250415+00:00,19.125,72.855,0.8,72,synthetic_imd_forecast,True,3,SYNTHETIC_DEMO_DATA
2026-08-11T15:22:35.250415+00:00,19.04,72.86,7.11,0,synthetic_sensor,False,4,SYNTHETIC_DEMO_DATA
2026-08-12T15:22:35.250415+00:00,19.04,72.86,7.37,24,synthetic_imd_forecast,True,4,SYNTHETIC_DEMO_DATA
2026-08-13T15:22:35.250415+00:00,19.04,72.86,6.29,48,synthetic_imd_forecast,True,4,SYNTHETIC_DEMO_DATA
2026-08-14T15:22:35.250415+00:00,19.04,72.86,8.05,72,synthetic_imd_forecast,True,4,SYNTHETIC_DEMO_DATA
2026-08-11T16:22:35.250415+00:00,19.02,72.84,2.96,0,synthetic_sensor,False,1,SYNTHETIC_DEMO_DATA
2026-08-12T16:22:35.250415+00:00,19.02,72.84,2.81,24,synthetic_imd_forecast,True,1,SYNTHETIC_DEMO_DATA
2026-08-13T16:22:35.250415+00:00,19.02,72.84,2.64,48,synthetic_imd_forecast,True,1,SYNTHETIC_DEMO_DATA
2026-08-14T16:22:35.250415+00:00,19.02,72.84,3.22,72,synthetic_imd_forecast,True,1,SYNTHETIC_DEMO_DATA
2026-08-11T16:22:35.250415+00:00,19.07,72.88,2.9,0,synthetic_sensor,False,2,SYNTHETIC_DEMO_DATA
2026-08-12T16:22:35.250415+00:00,19.07,72.88,2.93,24,synthetic_imd_forecast,True,2,SYNTHETIC_DEMO_DATA
2026-08-13T16:22:35.250415+00:00,19.07,72.88,3.24,48,synthetic_imd_forecast,True,2,SYNTHETIC_DEMO_DATA
2026-08-14T16:22:35.250415+00:00,19.07,72.88,3.15,72,synthetic_imd_forecast,True,2,SYNTHETIC_DEMO_DATA
2026-08-11T16:22:35.250415+00:00,19.125,72.855,0.49,0,synthetic_sensor,False,3,SYNTHETIC_DEMO_DATA
2026-08-12T16:22:35.250415+00:00,19.125,72.855,0.46,24,synthetic_imd_forecast,True,3,SYNTHETIC_DEMO_DATA
2026-08-13T16:22:35.250415+00:00,19.125,72.855,0.45,48,synthetic_imd_forecast,True,3,SYNTHETIC_DEMO_DATA
2026-08-14T16:22:35.250415+00:00,19.125,72.855,0.53,72,synthetic_imd_forecast,True,3,SYNTHETIC_DEMO_DATA
2026-08-11T16:22:35.250415+00:00,19.04,72.86,0.1,0,synthetic_sensor,False,4,SYNTHETIC_DEMO_DATA
2026-08-12T16:22:35.250415+00:00,19.04,72.86,0.1,24,synthetic_imd_forecast,True,4,SYNTHETIC_DEMO_DATA
2026-08-13T16:22:35.250415+00:00,19.04,72.86,0.11,48,synthetic_imd_forecast,True,4,SYNTHETIC_DEMO_DATA
2026-08-14T16:22:35.250415+00:00,19.04,72.86,0.11,72,synthetic_imd_forecast,True,4,SYNTHETIC_DEMO_DATA
2026-08-11T17:22:35.250415+00:00,19.02,72.84,1.26,0,synthetic_sensor,False,1,SYNTHETIC_DEMO_DATA
2026-08-12T17:22:35.250415+00:00,19.02,72.84,1.38,24,synthetic_imd_forecast,True,1,SYNTHETIC_DEMO_DATA
2026-08-13T17:22:35.250415+00:00,19.02,72.84,1.11,48,synthetic_imd_forecast,True,1,SYNTHETIC_DEMO_DATA
2026-08-14T17:22:35.250415+00:00,19.02,72.84,1.39,72,synthetic_imd_forecast,True,1,SYNTHETIC_DEMO_DATA
2026-08-11T17:22:35.250415+00:00,19.07,72.88,0.41,0,synthetic_sensor,False,2,SYNTHETIC_DEMO_DATA
2026-08-12T17:22:35.250415+00:00,19.07,72.88,0.4,24,synthetic_imd_forecast,True,2,SYNTHETIC_DEMO_DATA
2026-08-13T17:22:35.250415+00:00,19.07,72.88,0.45,48,synthetic_imd_forecast,True,2,SYNTHETIC_DEMO_DATA
2026-08-14T17:22:35.250415+00:00,19.07,72.88,0.37,72,synthetic_imd_forecast,True,2,SYNTHETIC_DEMO_DATA
2026-08-11T17:22:35.250415+00:00,19.125,72.855,0.78,0,synthetic_sensor,False,3,SYNTHETIC_DEMO_DATA
2026-08-12T17:22:35.250415+00:00,19.125,72.855,0.83,24,synthetic_imd_forecast,True,3,SYNTHETIC_DEMO_DATA
2026-08-13T17:22:35.250415+00:00,19.125,72.855,0.83,48,synthetic_imd_forecast,True,3,SYNTHETIC_DEMO_DATA
2026-08-14T17:22:35.250415+00:00,19.125,72.855,0.81,72,synthetic_imd_forecast,True,3,SYNTHETIC_DEMO_DATA
2026-08-11T17:22:35.250415+00:00,19.04,72.86,3.55,0,synthetic_sensor,False,4,SYNTHETIC_DEMO_DATA
2026-08-12T17:22:35.250415+00:00,19.04,72.86,3.6,24,synthetic_imd_forecast,True,4,SYNTHETIC_DEMO_DATA
2026-08-13T17:22:35.250415+00:00,19.04,72.86,3.29,48,synthetic_imd_forecast,True,4,SYNTHETIC_DEMO_DATA
2026-08-14T17:22:35.250415+00:00,19.04,72.86,3.39,72,synthetic_imd_forecast,True,4,SYNTHETIC_DEMO_DATA
2026-08-11T18:22:35.250415+00:00,19.02,72.84,0.6,0,synthetic_sensor,False,1,SYNTHETIC_DEMO_DATA
2026-08-12T18:22:35.250415+00:00,19.02,72.84,0.67,24,synthetic_imd_forecast,True,1,SYNTHETIC_DEMO_DATA
2026-08-13T18:22:35.250415+00:00,19.02,72.84,0.62,48,synthetic_imd_forecast,True,1,SYNTHETIC_DEMO_DATA
2026-08-14T18:22:35.250415+00:00,19.02,72.84,0.58,72,synthetic_imd_forecast,True,1,SYNTHETIC_DEMO_DATA
2026-08-11T18:22:35.250415+00:00,19.07,72.88,1.86,0,synthetic_sensor,False,2,SYNTHETIC_DEMO_DATA
2026-08-12T18:22:35.250415+00:00,19.07,72.88,2.11,24,synthetic_imd_forecast,True,2,SYNTHETIC_DEMO_DATA
2026-08-13T18:22:35.250415+00:00,19.07,72.88,1.67,48,synthetic_imd_forecast,True,2,SYNTHETIC_DEMO_DATA
2026-08-14T18:22:35.250415+00:00,19.07,72.88,1.91,72,synthetic_imd_forecast,True,2,SYNTHETIC_DEMO_DATA
2026-08-11T18:22:35.250415+00:00,19.125,72.855,2.11,0,synthetic_sensor,False,3,SYNTHETIC_DEMO_DATA
2026-08-12T18:22:35.250415+00:00,19.125,72.855,2.18,24,synthetic_imd_forecast,True,3,SYNTHETIC_DEMO_DATA
2026-08-13T18:22:35.250415+00:00,19.125,72.855,1.8,48,synthetic_imd_forecast,True,3,SYNTHETIC_DEMO_DATA
2026-08-14T18:22:35.250415+00:00,19.125,72.855,2.35,72,synthetic_imd_forecast,True,3,SYNTHETIC_DEMO_DATA
2026-08-11T18:22:35.250415+00:00,19.04,72.86,8.07,0,synthetic_sensor,False,4,SYNTHETIC_DEMO_DATA
2026-08-12T18:22:35.250415+00:00,19.04,72.86,8.23,24,synthetic_imd_forecast,True,4,SYNTHETIC_DEMO_DATA
2026-08-13T18:22:35.250415+00:00,19.04,72.86,8.55,48,synthetic_imd_forecast,True,4,SYNTHETIC_DEMO_DATA
2026-08-14T18:22:35.250415+00:00,19.04,72.86,9.09,72,synthetic_imd_forecast,True,4,SYNTHETIC_DEMO_DATA
2026-08-11T19:22:35.250415+00:00,19.02,72.84,3.69,0,synthetic_sensor,False,1,SYNTHETIC_DEMO_DATA
2026-08-12T19:22:35.250415+00:00,19.02,72.84,3.31,24,synthetic_imd_forecast,True,1,SYNTHETIC_DEMO_DATA
2026-08-13T19:22:35.250415+00:00,19.02,72.84,3.77,48,synthetic_imd_forecast,True,1,SYNTHETIC_DEMO_DATA
2026-08-14T19:22:35.250415+00:00,19.02,72.84,3.81,72,synthetic_imd_forecast,True,1,SYNTHETIC_DEMO_DATA
2026-08-11T19:22:35.250415+00:00,19.07,72.88,1.66,0,synthetic_sensor,False,2,SYNTHETIC_DEMO_DATA
2026-08-12T19:22:35.250415+00:00,19.07,72.88,1.78,24,synthetic_imd_forecast,True,2,SYNTHETIC_DEMO_DATA
2026-08-13T19:22:35.250415+00:00,19.07,72.88,1.88,48,synthetic_imd_forecast,True,2,SYNTHETIC_DEMO_DATA
2026-08-14T19:22:35.250415+00:00,19.07,72.88,1.87,72,synthetic_imd_forecast,True,2,SYNTHETIC_DEMO_DATA
2026-08-11T19:22:35.250415+00:00,19.125,72.855,1.8,0,synthetic_sensor,False,3,SYNTHETIC_DEMO_DATA
2026-08-12T19:22:35.250415+00:00,19.125,72.855,1.59,24,synthetic_imd_forecast,True,3,SYNTHETIC_DEMO_DATA
2026-08-13T19:22:35.250415+00:00,19.125,72.855,2.06,48,synthetic_imd_forecast,True,3,SYNTHETIC_DEMO_DATA
2026-08-14T19:22:35.250415+00:00,19.125,72.855,1.98,72,synthetic_imd_forecast,True,3,SYNTHETIC_DEMO_DATA
2026-08-11T19:22:35.250415+00:00,19.04,72.86,0.4,0,synthetic_sensor,False,4,SYNTHETIC_DEMO_DATA
2026-08-12T19:22:35.250415+00:00,19.04,72.86,0.45,24,synthetic_imd_forecast,True,4,SYNTHETIC_DEMO_DATA
2026-08-13T19:22:35.250415+00:00,19.04,72.86,0.44,48,synthetic_imd_forecast,True,4,SYNTHETIC_DEMO_DATA
2026-08-14T19:22:35.250415+00:00,19.04,72.86,0.4,72,synthetic_imd_forecast,True,4,SYNTHETIC_DEMO_DATA
2026-08-11T20:22:35.250415+00:00,19.02,72.84,2.68,0,synthetic_sensor,False,1,SYNTHETIC_DEMO_DATA
2026-08-12T20:22:35.250415+00:00,19.02,72.84,2.6,24,synthetic_imd_forecast,True,1,SYNTHETIC_DEMO_DATA
2026-08-13T20:22:35.250415+00:00,19.02,72.84,2.32,48,synthetic_imd_forecast,True,1,SYNTHETIC_DEMO_DATA
2026-08-14T20:22:35.250415+00:00,19.02,72.84,2.55,72,synthetic_imd_forecast,True,1,SYNTHETIC_DEMO_DATA
2026-08-11T20:22:35.250415+00:00,19.07,72.88,4.87,0,synthetic_sensor,False,2,SYNTHETIC_DEMO_DATA
2026-08-12T20:22:35.250415+00:00,19.07,72.88,4.15,24,synthetic_imd_forecast,True,2,SYNTHETIC_DEMO_DATA
2026-08-13T20:22:35.250415+00:00,19.07,72.88,4.63,48,synthetic_imd_forecast,True,2,SYNTHETIC_DEMO_DATA
2026-08-14T20:22:35.250415+00:00,19.07,72.88,4.72,72,synthetic_imd_forecast,True,2,SYNTHETIC_DEMO_DATA
2026-08-11T20:22:35.250415+00:00,19.125,72.855,2.31,0,synthetic_sensor,False,3,SYNTHETIC_DEMO_DATA
2026-08-12T20:22:35.250415+00:00,19.125,72.855,2.6,24,synthetic_imd_forecast,True,3,SYNTHETIC_DEMO_DATA
2026-08-13T20:22:35.250415+00:00,19.125,72.855,2.2,48,synthetic_imd_forecast,True,3,SYNTHETIC_DEMO_DATA
2026-08-14T20:22:35.250415+00:00,19.125,72.855,2.2,72,synthetic_imd_forecast,True,3,SYNTHETIC_DEMO_DATA
2026-08-11T20:22:35.250415+00:00,19.04,72.86,4.01,0,synthetic_sensor,False,4,SYNTHETIC_DEMO_DATA
2026-08-12T20:22:35.250415+00:00,19.04,72.86,3.95,24,synthetic_imd_forecast,True,4,SYNTHETIC_DEMO_DATA
2026-08-13T20:22:35.250415+00:00,19.04,72.86,3.68,48,synthetic_imd_forecast,True,4,SYNTHETIC_DEMO_DATA
2026-08-14T20:22:35.250415+00:00,19.04,72.86,3.95,72,synthetic_imd_forecast,True,4,SYNTHETIC_DEMO_DATA
2026-08-11T21:22:35.250415+00:00,19.02,72.84,0.46,0,synthetic_sensor,False,1,SYNTHETIC_DEMO_DATA
2026-08-12T21:22:35.250415+00:00,19.02,72.84,0.42,24,synthetic_imd_forecast,True,1,SYNTHETIC_DEMO_DATA
2026-08-13T21:22:35.250415+00:00,19.02,72.84,0.46,48,synthetic_imd_forecast,True,1,SYNTHETIC_DEMO_DATA
2026-08-14T21:22:35.250415+00:00,19.02,72.84,0.45,72,synthetic_imd_forecast,True,1,SYNTHETIC_DEMO_DATA
2026-08-11T21:22:35.250415+00:00,19.07,72.88,7.39,0,synthetic_sensor,False,2,SYNTHETIC_DEMO_DATA
2026-08-12T21:22:35.250415+00:00,19.07,72.88,7.08,24,synthetic_imd_forecast,True,2,SYNTHETIC_DEMO_DATA
2026-08-13T21:22:35.250415+00:00,19.07,72.88,7.57,48,synthetic_imd_forecast,True,2,SYNTHETIC_DEMO_DATA
2026-08-14T21:22:35.250415+00:00,19.07,72.88,7.68,72,synthetic_imd_forecast,True,2,SYNTHETIC_DEMO_DATA
2026-08-11T21:22:35.250415+00:00,19.125,72.855,0.04,0,synthetic_sensor,False,3,SYNTHETIC_DEMO_DATA
2026-08-12T21:22:35.250415+00:00,19.125,72.855,0.04,24,synthetic_imd_forecast,True,3,SYNTHETIC_DEMO_DATA
2026-08-13T21:22:35.250415+00:00,19.125,72.855,0.04,48,synthetic_imd_forecast,True,3,SYNTHETIC_DEMO_DATA
2026-08-14T21:22:35.250415+00:00,19.125,72.855,0.05,72,synthetic_imd_forecast,True,3,SYNTHETIC_DEMO_DATA
2026-08-11T21:22:35.250415+00:00,19.04,72.86,0.48,0,synthetic_sensor,False,4,SYNTHETIC_DEMO_DATA
2026-08-12T21:22:35.250415+00:00,19.04,72.86,0.47,24,synthetic_imd_forecast,True,4,SYNTHETIC_DEMO_DATA
2026-08-13T21:22:35.250415+00:00,19.04,72.86,0.42,48,synthetic_imd_forecast,True,4,SYNTHETIC_DEMO_DATA
2026-08-14T21:22:35.250415+00:00,19.04,72.86,0.55,72,synthetic_imd_forecast,True,4,SYNTHETIC_DEMO_DATA
2026-08-11T22:22:35.250415+00:00,19.02,72.84,2.09,0,synthetic_sensor,False,1,SYNTHETIC_DEMO_DATA
2026-08-12T22:22:35.250415+00:00,19.02,72.84,2.15,24,synthetic_imd_forecast,True,1,SYNTHETIC_DEMO_DATA
2026-08-13T22:22:35.250415+00:00,19.02,72.84,1.82,48,synthetic_imd_forecast,True,1,SYNTHETIC_DEMO_DATA
2026-08-14T22:22:35.250415+00:00,19.02,72.84,2.25,72,synthetic_imd_forecast,True,1,SYNTHETIC_DEMO_DATA
2026-08-11T22:22:35.250415+00:00,19.07,72.88,0.71,0,synthetic_sensor,False,2,SYNTHETIC_DEMO_DATA
2026-08-12T22:22:35.250415+00:00,19.07,72.88,0.79,24,synthetic_imd_forecast,True,2,SYNTHETIC_DEMO_DATA
2026-08-13T22:22:35.250415+00:00,19.07,72.88,0.65,48,synthetic_imd_forecast,True,2,SYNTHETIC_DEMO_DATA
2026-08-14T22:22:35.250415+00:00,19.07,72.88,0.64,72,synthetic_imd_forecast,True,2,SYNTHETIC_DEMO_DATA
2026-08-11T22:22:35.250415+00:00,19.125,72.855,0.11,0,synthetic_sensor,False,3,SYNTHETIC_DEMO_DATA
2026-08-12T22:22:35.250415+00:00,19.125,72.855,0.11,24,synthetic_imd_forecast,True,3,SYNTHETIC_DEMO_DATA
2026-08-13T22:22:35.250415+00:00,19.125,72.855,0.11,48,synthetic_imd_forecast,True,3,SYNTHETIC_DEMO_DATA
2026-08-14T22:22:35.250415+00:00,19.125,72.855,0.1,72,synthetic_imd_forecast,True,3,SYNTHETIC_DEMO_DATA
2026-08-11T22:22:35.250415+00:00,19.04,72.86,4.48,0,synthetic_sensor,False,4,SYNTHETIC_DEMO_DATA
2026-08-12T22:22:35.250415+00:00,19.04,72.86,4.42,24,synthetic_imd_forecast,True,4,SYNTHETIC_DEMO_DATA
2026-08-13T22:22:35.250415+00:00,19.04,72.86,4.51,48,synthetic_imd_forecast,True,4,SYNTHETIC_DEMO_DATA
2026-08-14T22:22:35.250415+00:00,19.04,72.86,4.4,72,synthetic_imd_forecast,True,4,SYNTHETIC_DEMO_DATA
2026-08-11T23:22:35.250415+00:00,19.02,72.84,1.54,0,synthetic_sensor,False,1,SYNTHETIC_DEMO_DATA
2026-08-12T23:22:35.250415+00:00,19.02,72.84,1.57,24,synthetic_imd_forecast,True,1,SYNTHETIC_DEMO_DATA
2026-08-13T23:22:35.250415+00:00,19.02,72.84,1.38,48,synthetic_imd_forecast,True,1,SYNTHETIC_DEMO_DATA
2026-08-14T23:22:35.250415+00:00,19.02,72.84,1.39,72,synthetic_imd_forecast,True,1,SYNTHETIC_DEMO_DATA
2026-08-11T23:22:35.250415+00:00,19.07,72.88,5.94,0,synthetic_sensor,False,2,SYNTHETIC_DEMO_DATA
2026-08-12T23:22:35.250415+00:00,19.07,72.88,6.73,24,synthetic_imd_forecast,True,2,SYNTHETIC_DEMO_DATA
2026-08-13T23:22:35.250415+00:00,19.07,72.88,5.71,48,synthetic_imd_forecast,True,2,SYNTHETIC_DEMO_DATA
2026-08-14T23:22:35.250415+00:00,19.07,72.88,5.53,72,synthetic_imd_forecast,True,2,SYNTHETIC_DEMO_DATA
2026-08-11T23:22:35.250415+00:00,19.125,72.855,3.1,0,synthetic_sensor,False,3,SYNTHETIC_DEMO_DATA
2026-08-12T23:22:35.250415+00:00,19.125,72.855,3.02,24,synthetic_imd_forecast,True,3,SYNTHETIC_DEMO_DATA
2026-08-13T23:22:35.250415+00:00,19.125,72.855,2.66,48,synthetic_imd_forecast,True,3,SYNTHETIC_DEMO_DATA
2026-08-14T23:22:35.250415+00:00,19.125,72.855,2.78,72,synthetic_imd_forecast,True,3,SYNTHETIC_DEMO_DATA
2026-08-11T23:22:35.250415+00:00,19.04,72.86,3.78,0,synthetic_sensor,False,4,SYNTHETIC_DEMO_DATA
2026-08-12T23:22:35.250415+00:00,19.04,72.86,3.96,24,synthetic_imd_forecast,True,4,SYNTHETIC_DEMO_DATA
2026-08-13T23:22:35.250415+00:00,19.04,72.86,3.24,48,synthetic_imd_forecast,True,4,SYNTHETIC_DEMO_DATA
2026-08-14T23:22:35.250415+00:00,19.04,72.86,3.46,72,synthetic_imd_forecast,True,4,SYNTHETIC_DEMO_DATA
2026-08-12T00:22:35.250415+00:00,19.02,72.84,0.79,0,synthetic_sensor,False,1,SYNTHETIC_DEMO_DATA
2026-08-13T00:22:35.250415+00:00,19.02,72.84,0.83,24,synthetic_imd_forecast,True,1,SYNTHETIC_DEMO_DATA
